,ngram,qty
60096,expresion_de_melancolia,1
60097,de_melancolia_sino,1
60098,melancolia_sino_hondo,1
60099,sino_hondo_decaimiento,1
60100,hondo_decaimiento_fisico,1
60101,decaimiento_fisico_y,1
60102,fisico_y_moral,2
60103,y_moral_sus,1
60104,moral_sus_ojos,1
60105,ojos_se_hallaban,1
60106,se_hallaban_encendidos,1
60107,hallaban_encendidos_y,1
60108,encendidos_y_abultados,1
60109,y_abultados_como,1
60110,abultados_como_de,1
60111,como_de_haber,1
60112,de_haber_llorado,1
60113,haber_llorado_mucho,1
60114,llorado_mucho_tiempo,1
60115,mucho_tiempo_seguido,1
60116,tiempo_seguido_su,1
60117,seguido_su_voz,1
60118,su_voz_era,1
60119,voz_era_desmayada,1
60120,era_desmayada_y,1
60121,desmayada_y_fatigosa,1
60122,y_fatigosa_sus,1
60123,fatigosa_sus_labios,1
60124,sus_labios_estaban,1
60125,labios_estaban_resecos,1
60126,estaban_resecos_tostados,1
60127,resecos_tostados_por,1
60128,tostados_por_la,1
60129,por_la_calentura,1
60130,la_calentura_y,1
60131,calentura_y_el,1
60132,y_el_insomnio,1
60133,el_insomnio_alli,1
60134,insomnio_alli_no,1
60135,alli_no_se,1
60136,se_veia_ya,1
60137,veia_ya_la,1
60138,ya_la_espina,1
60139,la_espina_del,1
60140,espina_del_dolor,1
60141,del_dolor_que,1
60142,dolor_que_lentamente,1
60143,que_lentamente_va,2
60144,lentamente_va_hincandose,1
60145,va_hincandose_pero,1
60146,hincandose_pero_el,1
60147,pero_el_punal,1
60148,el_punal_clavado,1
60149,punal_clavado_de,1
60150,clavado_de_golpe,1
60151,de_golpe_hasta,1
60152,golpe_hasta_el,1
60153,hasta_el_pomo,1
60154,el_pomo_semejante,1
60155,pomo_semejante_espectaculo,1
60156,semejante_espectaculo_dio,1
60157,espectaculo_dio_al,1
60158,dio_al_traste,1
60159,al_traste_con,1
60160,traste_con_la,1
60161,con_la_prudencia,1
60162,la_prudencia_del,1
60163,prudencia_del_capellanusted,1
60164,del_capellanusted_esta,1
60165,capellanusted_esta_mala,1
60166,esta_mala_senorita,1
60167,mala_senorita_a,1
60168,usted_le_pasa,1
60169,le_pasa_algo,1
60170,pasa_algo_hoynucha,1
60171,algo_hoynucha_meneo,1
60172,hoynucha_meneo_la,1
60173,meneo_la_cabeza,1
60174,la_cabeza_intentando,1
60175,cabeza_intentando_sonreirno,1
60176,intentando_sonreirno_tengo,1
60177,sonreirno_tengo_nadalo,1
60178,tengo_nadalo_doliente,1
60179,nadalo_doliente_y,1
60180,doliente_y_debilitado,1
60181,y_debilitado_del,1
60182,debilitado_del_acento,1
60183,del_acento_la,1
60184,acento_la_desmentiapor,1
60185,la_desmentiapor_dios,1
60186,desmentiapor_dios_senorita,1
60187,dios_senorita_no,1
60188,senorita_no_me,1
60189,no_me_responda,1
60190,me_responda_que,1
60191,responda_que_no,1
60192,que_no_si,1
60193,no_si_lo,1
60194,si_lo_estoy,1
60195,lo_estoy_viendo,1
60196,estoy_viendo_senorita,1
60197,viendo_senorita_marcelina,1
60198,senorita_marcelina_valgame,1
60199,marcelina_valgame_mi,1
60200,valgame_mi_patrono,1
60201,mi_patrono_san,1
60202,patrono_san_julian,1
60203,julian_que_no,2
60204,que_no_he,1
60205,he_de_poder,1
60206,de_poder_yo,1
60207,poder_yo_servirle,1
60208,yo_servirle_de,1
60209,servirle_de_algo,1
60210,de_algo_prestarle,1
60211,algo_prestarle_ayuda,1
60212,prestarle_ayuda_o,1
60213,ayuda_o_consuelo,1
60214,o_consuelo_soy,1
60215,consuelo_soy_una,1
60216,soy_una_persona,1
60217,una_persona_humilde,1
60218,persona_humilde_inutil,1
60219,humilde_inutil_pero,1
60220,inutil_pero_con,1
60221,con_la_intencion,1
60222,la_intencion_senorita,1
60223,intencion_senorita_soy,1
60224,senorita_soy_grande,1
60225,soy_grande_como,1
60226,grande_como_una,1
60227,como_una_montana,1
60228,una_montana_quisiera,1
60229,montana_quisiera_se,1
60230,quisiera_se_lo,1
60231,lo_digo_con,1
60232,digo_con_el,1
60233,el_corazon_que,1
60234,corazon_que_me,1
60235,que_me_mandase,1
60236,me_mandase_que,1
60237,mandase_que_me,1
60238,que_me_mandasehacia,1
60239,me_mandasehacia_estas,1
60240,mandasehacia_estas_protestas,1
60241,estas_protestas_esgrimiendo,1
60242,protestas_esgrimiendo_un,1
60243,esgrimiendo_un_pano,1
60244,un_pano_untado,1
60245,pano_untado_de,1
60246,untado_de_tiza,1
60247,de_tiza_contra,1
60248,tiza_contra_las,1
60249,contra_las_sacras,1
60250,las_sacras_cuyo,1
60251,sacras_cuyo_cerco,1
60252,cuyo_cerco_de,1
60253,cerco_de_metal,1
60254,de_metal_limpiaba,1
60255,metal_limpiaba_con,1
60256,limpiaba_con_denuedo,1
60257,con_denuedo_sin,1
60258,denuedo_sin_mirarloalzo,1
60259,sin_mirarloalzo_nucha,1
60260,mirarloalzo_nucha_los,1
60261,nucha_los_ojos,1
60262,ojos_y_en,1
60263,y_en_ellos,1
60264,en_ellos_lucio,1
60265,ellos_lucio_un,1
60266,lucio_un_rayo,1
60267,un_rayo_instantaneo,1
60268,rayo_instantaneo_un,1
60269,instantaneo_un_impulso,1
60270,un_impulso_de,1
60271,impulso_de_gritar,1
60272,de_gritar_de,1
60273,gritar_de_quejarse,1
60274,de_quejarse_de,1
60275,quejarse_de_pedir,1
60276,de_pedir_auxilio,1
60277,pedir_auxilio_al,1
60278,auxilio_al_punto,1
60279,al_punto_se,1
60280,punto_se_apago,1
60281,se_apago_la,1
60282,apago_la_llamarada,1
60283,la_llamarada_y,1
60284,llamarada_y_encogiendose,1
60285,y_encogiendose_de,1
60286,de_hombros_levemente,1
60287,hombros_levemente_la,1
60288,levemente_la_senorita,1
60289,la_senorita_repitiono,1
60290,senorita_repitiono_tengo,1
60291,repitiono_tengo_nada,1
60292,tengo_nada_julianen,1
60293,nada_julianen_el,1
60294,julianen_el_suelo,1
60295,el_suelo_habia,1
60296,suelo_habia_una,1
60297,habia_una_cesta,1
60298,una_cesta_llena,1
60299,cesta_llena_de,1
60300,llena_de_hortensias,1
60301,de_hortensias_y,1
60302,hortensias_y_rama,1
60303,y_rama_verde,1
60304,rama_verde_destinada,1
60305,verde_destinada_al,1
60306,destinada_al_adorno,1
60307,al_adorno_de,1
60308,adorno_de_los,1
60309,de_los_floreros,1
60310,los_floreros_nucha,1
60311,floreros_nucha_empezo,1
60312,empezo_a_colocarla,1
60313,a_colocarla_con,1
60314,colocarla_con_la,1
60315,con_la_destreza,1
60316,la_destreza_y,1
60317,destreza_y_delicadeza,1
60318,y_delicadeza_graciosa,1
60319,delicadeza_graciosa_que,1
60320,graciosa_que_demostraba,1
60321,que_demostraba_en,1
60322,demostraba_en_el,1
60323,en_el_desempeno,1
60324,el_desempeno_de,1
60325,desempeno_de_todos,1
60326,de_todos_sus,1
60327,todos_sus_domesticos,1
60328,sus_domesticos_quehaceres,1
60329,domesticos_quehaceres_julian,1
60330,quehaceres_julian_entre,1
60331,julian_entre_embelesado,1
60332,entre_embelesado_y,1
60333,embelesado_y_afligido,1
60334,y_afligido_seguia,1
60335,afligido_seguia_con,1
60336,seguia_con_la,1
60337,la_vista_el,1
60338,vista_el_arreglo,1
60339,el_arreglo_de,1
60340,arreglo_de_las,1
60341,de_las_azules,1
60342,las_azules_flores,1
60343,azules_flores_en,1
60344,flores_en_los,1
60345,en_los_tarros,1
60346,los_tarros_de,1
60347,tarros_de_loza,1
60348,de_loza_el,1
60349,loza_el_movimiento,1
60350,el_movimiento_de,1
60351,movimiento_de_las,1
60352,las_manos_enflaquecidas,1
60353,manos_enflaquecidas_al,1
60354,enflaquecidas_al_traves,1
60355,de_las_hojas,1
60356,las_hojas_verdes,1
60357,hojas_verdes_noto,1
60358,verdes_noto_que,1
60359,noto_que_caia,1
60360,que_caia_sobre,1
60361,caia_sobre_ellas,1
60362,sobre_ellas_una,1
60363,ellas_una_gota,1
60364,una_gota_de,2
60365,gota_de_agua,1
60366,de_agua_gruesa,1
60367,agua_gruesa_limpida,1
60368,gruesa_limpida_no,1
60369,limpida_no_procedente,1
60370,no_procedente_de,1
60371,procedente_de_la,1
60372,de_la_humedad,1
60373,la_humedad_del,1
60374,humedad_del_rocio,1
60375,del_rocio_que,1
60376,rocio_que_aun,1
60377,que_aun_banaba,1
60378,aun_banaba_las,1
60379,banaba_las_hortensias,1
60380,las_hortensias_y,1
60381,hortensias_y_casi,1
60382,casi_al_tiempo,1
60383,al_tiempo_mismo,1
60384,tiempo_mismo_advirtio,1
60385,mismo_advirtio_otra,1
60386,advirtio_otra_cosa,1
60387,otra_cosa_que,1
60388,cosa_que_le,1
60389,que_le_cuajo,1
60390,le_cuajo_la,1
60391,cuajo_la_sangre,1
60392,sangre_de_horror,1
60393,de_horror_en,1
60394,horror_en_las,1
60395,en_las_munecas,2
60396,las_munecas_de,1
60397,munecas_de_la,1
60398,de_moscoso_se,1
60399,moscoso_se_percibia,1
60400,se_percibia_una,1
60401,percibia_una_senal,1
60402,una_senal_circular,1
60403,senal_circular_amoratada,1
60404,circular_amoratada_oscura,1
60405,amoratada_oscura_con,1
60406,oscura_con_lucidez,1
60407,con_lucidez_repentina,1
60408,lucidez_repentina_el,1
60409,repentina_el_capellan,1
60410,el_capellan_retrocedio,1
60411,capellan_retrocedio_dos,1
60412,retrocedio_dos_anos,1
60413,dos_anos_escucho,1
60414,anos_escucho_de,1
60415,escucho_de_nuevo,1
60416,de_nuevo_los,1
60417,nuevo_los_quejidos,1
60418,los_quejidos_de,1
60419,quejidos_de_una,1
60420,de_una_mujer,1
60421,una_mujer_maltratada,1
60422,mujer_maltratada_a,1
60423,maltratada_a_culatazos,1
60424,a_culatazos_recordo,1
60425,culatazos_recordo_la,1
60426,recordo_la_cocina,1
60427,la_cocina_el,1
60428,cocina_el_hombre,1
60429,el_hombre_furioso,1
60430,hombre_furioso_completamente,1
60431,furioso_completamente_fuera,1
60432,completamente_fuera_de,1
60433,fuera_de_si,1
60434,de_si_dejo,1
60435,si_dejo_caer,1
60436,dejo_caer_las,1
60437,caer_las_sacras,1
60438,las_sacras_y,1
60439,sacras_y_tomo,1
60440,y_tomo_las,1
60441,las_manos_de,2
60442,manos_de_nucha,1
60443,de_nucha_para,1
60444,nucha_para_convencerse,1
60445,para_convencerse_de,1
60446,en_efecto_existia,1
60447,efecto_existia_la,1
60448,existia_la_siniestra,1
60449,la_siniestra_senalentraban,1
60450,siniestra_senalentraban_a,1
60451,senalentraban_a_la,1
60452,la_sazon_por,1
60453,sazon_por_la,1
60454,la_capilla_muchas,1
60455,capilla_muchas_personas,1
60456,muchas_personas_las,1
60457,personas_las_senoritas,1
60458,de_molende_el,1
60459,molende_el_juez,1
60460,cebre_el_cura,1
60461,de_ulloa_conducidos,1
60462,ulloa_conducidos_por,1
60463,conducidos_por_don,1
60464,por_don_pedro,1
60465,pedro_que_los,1
60466,que_los_traia,1
60467,los_traia_alli,1
60468,traia_alli_con,1
60469,alli_con_objeto,1
60470,con_objeto_de,1
60471,objeto_de_que,1
60472,de_que_admirasen,1
60473,que_admirasen_los,1
60474,admirasen_los_trabajos,1
60475,los_trabajos_de,1
60476,trabajos_de_restauracion,1
60477,de_restauracion_nucha,1
60478,restauracion_nucha_se,1
60479,se_volvio_precipitadamente,1
60480,volvio_precipitadamente_julian,1
60481,precipitadamente_julian_trastornado,1
60482,julian_trastornado_contesto,1
60483,trastornado_contesto_balbuciendo,1
60484,contesto_balbuciendo_al,1
60485,balbuciendo_al_saludo,1
60486,al_saludo_de,1
60487,saludo_de_las,1
60488,las_senoritas_primitivo,1
60489,senoritas_primitivo_que,1
60490,primitivo_que_venia,1
60491,que_venia_a,1
60492,venia_a_retaguardia,1
60493,a_retaguardia_clavaba,1
60494,retaguardia_clavaba_en,1
60495,clavaba_en_el,1
60496,en_el_su,1
60497,el_su_mirada,1
60498,su_mirada_directa,1
60499,mirada_directa_y,1
60500,directa_y_escrutadorasi,1
60501,y_escrutadorasi_unas,1
60502,escrutadorasi_unas_elecciones,1
60503,unas_elecciones_durasen,1
60504,elecciones_durasen_mucho,1
60505,durasen_mucho_acabarian,1
60506,mucho_acabarian_con,1
60507,acabarian_con_quien,1
60508,con_quien_las,1
60509,quien_las_maneja,1
60510,las_maneja_a,1
60511,maneja_a_puro,1
60512,a_puro_cansancio,1
60513,puro_cansancio_molimiento,1
60514,cansancio_molimiento_y,1
60515,molimiento_y_tension,1
60516,y_tension_del,1
60517,tension_del_cuerpo,1
60518,del_cuerpo_y,1
60519,cuerpo_y_del,1
60520,y_del_espiritu,1
60521,del_espiritu_pues,1
60522,espiritu_pues_los,1
60523,pues_los_odios,1
60524,los_odios_enconados,1
60525,odios_enconados_la,1
60526,enconados_la_perpetua,1
60527,la_perpetua_sospecha,1
60528,perpetua_sospecha_de,1
60529,sospecha_de_traicion,1
60530,de_traicion_las,1
60531,traicion_las_ardientes,1
60532,las_ardientes_promesas,1
60533,ardientes_promesas_las,1
60534,promesas_las_amenazas,1
60535,las_amenazas_las,1
60536,amenazas_las_murmuraciones,1
60537,las_murmuraciones_las,1
60538,murmuraciones_las_correrias,1
60539,las_correrias_y,1
60540,correrias_y_cartas,1
60541,y_cartas_incesantes,1
60542,cartas_incesantes_los,1
60543,incesantes_los_mensajes,1
60544,los_mensajes_las,1
60545,mensajes_las_intrigas,1
60546,las_intrigas_la,1
60547,intrigas_la_falta,1
60548,de_sueno_las,1
60549,sueno_las_comidas,1
60550,comidas_sin_orden,1
60551,sin_orden_componen,1
60552,orden_componen_una,1
60553,componen_una_existencia,1
60554,una_existencia_vertiginosa,1
60555,existencia_vertiginosa_e,1
60556,vertiginosa_e_inaguantable,1
60557,e_inaguantable_acerca,1
60558,inaguantable_acerca_de,1
60559,acerca_de_los,1
60560,de_los_inconvenientes,1
60561,los_inconvenientes_practicos,1
60562,inconvenientes_practicos_del,1
60563,practicos_del_sistema,1
60564,del_sistema_parlamentario,1
60565,sistema_parlamentario_estaban,1
60566,parlamentario_estaban_muy,1
60567,estaban_muy_de,1
60568,muy_de_acuerdo,1
60569,de_acuerdo_la,1
60570,acuerdo_la_yegua,1
60571,yegua_y_la,1
60572,y_la_borrica,1
60573,la_borrica_que,1
60574,borrica_que_con,1
60575,que_con_un,1
60576,con_un_caballo,1
60577,un_caballo_recio,1
60578,caballo_recio_y,1
60579,recio_y_joven,1
60580,y_joven_nuevamente,1
60581,joven_nuevamente_adquirido,1
60582,nuevamente_adquirido_por,1
60583,adquirido_por_el,1
60584,por_el_mayordomo,1
60585,el_mayordomo_para,1
60586,mayordomo_para_su,1
60587,para_su_uso,1
60588,su_uso_privado,1
60589,uso_privado_completaban,1
60590,privado_completaban_las,1
60591,completaban_las_caballerizas,1
60592,las_caballerizas_de,1
60593,caballerizas_de_los,1
60594,de_ulloa_buenas,1
60595,ulloa_buenas_cosas,1
60596,buenas_cosas_pensaban,1
60597,cosas_pensaban_ellos,1
60598,pensaban_ellos_de,1
60599,ellos_de_las,1
60600,de_las_elecciones,3
60601,las_elecciones_alla,1
60602,elecciones_alla_en,1
60603,en_su_mente,2
60604,su_mente_asnal,1
60605,mente_asnal_y,1
60606,asnal_y_rocinesca,1
60607,y_rocinesca_mientras,1
60608,rocinesca_mientras_jadeaban,1
60609,mientras_jadeaban_exanimes,1
60610,jadeaban_exanimes_de,1
60611,exanimes_de_tanto,1
60612,de_tanto_trotar,1
60613,tanto_trotar_y,1
60614,trotar_y_humeaba,1
60615,y_humeaba_todo,1
60616,humeaba_todo_su,1
60617,todo_su_pobre,1
60618,su_pobre_cuerpo,1
60619,pobre_cuerpo_banado,1
60620,cuerpo_banado_en,1
60621,banado_en_sudorpues,1
60622,en_sudorpues_que,1
60623,sudorpues_que_dire,1
60624,que_dire_de,1
60625,dire_de_la,1
60626,de_la_mula,1
60627,la_mula_en,1
60628,mula_en_que,1
60629,en_que_trampeta,1
60630,que_trampeta_solia,1
60631,trampeta_solia_hacer,1
60632,solia_hacer_sus,1
60633,hacer_sus_excursiones,1
60634,sus_excursiones_a,1
60635,excursiones_a_la,1
60636,la_capital_ya,1
60637,capital_ya_las,1
60638,ya_las_costillas,1
60639,las_costillas_le,1
60640,costillas_le_agujereaban,1
60641,le_agujereaban_la,1
60642,agujereaban_la_piel,1
60643,piel_de_tan,1
60644,de_tan_flaca,1
60645,tan_flaca_como,1
60646,flaca_como_se,1
60647,como_se_habia,1
60648,habia_puesto_dia,1
60649,puesto_dia_y,1
60650,dia_y_noche,3
60651,y_noche_estaba,1
60652,noche_estaba_el,1
60653,estaba_el_insigne,1
60654,el_insigne_cacique,1
60655,insigne_cacique_atravesado,1
60656,cacique_atravesado_en,1
60657,en_la_carretera,1
60658,carretera_y_a,1
60659,a_cada_viaje,1
60660,cada_viaje_la,1
60661,viaje_la_eleccion,1
60662,eleccion_de_cebre,1
60663,cebre_se_presentaba,1
60664,se_presentaba_mas,1
60665,presentaba_mas_dudosa,1
60666,mas_dudosa_mas,1
60667,dudosa_mas_peliaguda,1
60668,mas_peliaguda_y,1
60669,peliaguda_y_trampeta,1
60670,y_trampeta_desesperado,1
60671,trampeta_desesperado_vociferaba,1
60672,desesperado_vociferaba_en,1
60673,vociferaba_en_el,1
60674,despacho_del_gobernador,1
60675,del_gobernador_que,1
60676,gobernador_que_importaba,1
60677,que_importaba_desplegar,1
60678,importaba_desplegar_fuerza,1
60679,desplegar_fuerza_destituir,1
60680,fuerza_destituir_colocar,1
60681,destituir_colocar_asustar,1
60682,colocar_asustar_prometer,1
60683,asustar_prometer_y,1
60684,prometer_y_sobre,1
60685,todo_que_el,1
60686,que_el_candidato,1
60687,el_candidato_cunero,1
60688,candidato_cunero_del,1
60689,cunero_del_gobierno,1
60690,del_gobierno_aflojase,1
60691,gobierno_aflojase_la,1
60692,aflojase_la_bolsa,1
60693,la_bolsa_pues,1
60694,bolsa_pues_de,1
60695,pues_de_otro,1
60696,otro_modo_el,1
60697,modo_el_distrito,1
60698,el_distrito_se,1
60699,distrito_se_largaba,1
60700,se_largaba_se,2
60701,largaba_se_largaba,2
60702,se_largaba_de,1
60703,largaba_de_entre,1
60704,entre_las_manospues,1
60705,las_manospues_no,1
60706,manospues_no_decia,1
60707,no_decia_usted,1
60708,decia_usted_grito,1
60709,usted_grito_un,1
60710,grito_un_dia,1
60711,un_dia_el,1
60712,dia_el_gobernador,1
60713,el_gobernador_con,1
60714,gobernador_con_vehementes,1
60715,con_vehementes_impulsos,1
60716,vehementes_impulsos_de,1
60717,impulsos_de_mandar,1
60718,de_mandar_al,1
60719,mandar_al_infierno,1
60720,al_infierno_al,1
60721,infierno_al_gran,1
60722,al_gran_secretario,1
60723,gran_secretario_que,1
60724,secretario_que_la,1
60725,que_la_eleccion,1
60726,la_eleccion_no,1
60727,eleccion_no_seria,1
60728,no_seria_muy,1
60729,seria_muy_costosa,1
60730,muy_costosa_que,1
60731,costosa_que_los,1
60732,que_los_adversarios,1
60733,los_adversarios_no,1
60734,adversarios_no_podian,1
60735,no_podian_gastar,1
60736,podian_gastar_nada,1
60737,gastar_nada_que,1
60738,nada_que_la,1
60739,que_la_junta,1
60740,junta_carlista_de,1
60741,carlista_de_orense,1
60742,de_orense_no,1
60743,orense_no_soltaba,1
60744,no_soltaba_un,2
60745,soltaba_un_centimo,2
60746,un_centimo_que,1
60747,centimo_que_la,1
60748,pazos_no_soltaba,1
60749,un_centimo_tampoco,1
60750,centimo_tampoco_porque,1
60751,tampoco_porque_a,1
60752,porque_a_pesar,1
60753,pesar_de_sus,1
60754,de_sus_buenas,1
60755,sus_buenas_rentas,1
60756,buenas_rentas_esta,1
60757,rentas_esta_siempre,1
60758,esta_siempre_a,1
60759,siempre_a_la,1
60760,a_la_quinta,1
60761,la_quinta_preguntaahi,1
60762,quinta_preguntaahi_vera,1
60763,preguntaahi_vera_usted,1
60764,vera_usted_senor,1
60765,usted_senor_contesto,1
60766,senor_contesto_trampeta,1
60767,contesto_trampeta_todo,1
60768,trampeta_todo_eso,1
60769,todo_eso_es,1
60770,eso_es_mucha,1
60771,es_mucha_verdad,1
60772,mucha_verdad_pero,1
60773,verdad_pero_hay,1
60774,pero_hay_momentos,1
60775,hay_momentos_en,1
60776,el_hombre_pues,1
60777,hombre_pues_cambia,1
60778,pues_cambia_sus,1
60779,cambia_sus_auciones,1
60780,sus_auciones_como,1
60781,auciones_como_usted,1
60782,como_usted_me,8
60783,usted_me_ensena,8
60784,me_ensena_trampeta,1
60785,ensena_trampeta_tenia,1
60786,trampeta_tenia_esta,1
60787,tenia_esta_muletilla,1
60788,esta_muletilla_el,1
60789,muletilla_el_marques,1
60790,marques_de_ulloaque,1
60791,de_ulloaque_marques,1
60792,ulloaque_marques_ni,1
60793,marques_ni_que,1
60794,ni_que_calabazas,1
60795,que_calabazas_interrumpio,1
60796,calabazas_interrumpio_con,1
60797,interrumpio_con_impaciencia,1
60798,con_impaciencia_el,1
60799,impaciencia_el_gobernadorbueno,1
60800,el_gobernadorbueno_es,1
60801,gobernadorbueno_es_una,1
60802,es_una_costumbre,1
60803,una_costumbre_que,1
60804,costumbre_que_hay,1
60805,que_hay_de,2
60806,hay_de_llamarle,1
60807,de_llamarle_asi,1
60808,llamarle_asi_y,1
60809,asi_y_mire,1
60810,usted_que_llevo,1
60811,que_llevo_un,1
60812,llevo_un_mes,1
60813,mes_de_porclamar,1
60814,de_porclamar_en,1
60815,porclamar_en_todos,1
60816,en_todos_lados,1
60817,todos_lados_que,1
60818,lados_que_no,1
60819,no_hay_semejante,1
60820,hay_semejante_marques,1
60821,semejante_marques_que,1
60822,marques_que_el,1
60823,que_el_gobierno,1
60824,el_gobierno_le,1
60825,gobierno_le_ha,1
60826,le_ha_sacado,1
60827,ha_sacado_el,1
60828,sacado_el_titulo,1
60829,el_titulo_para,1
60830,titulo_para_darselo,1
60831,para_darselo_a,1
60832,darselo_a_otro,1
60833,a_otro_mas,1
60834,otro_mas_liberal,1
60835,mas_liberal_y,1
60836,liberal_y_que,1
60837,y_que_ese,1
60838,que_ese_titulo,1
60839,ese_titulo_de,1
60840,titulo_de_marques,1
60841,de_marques_quien,1
60842,marques_quien_se,1
60843,quien_se_lo,1
60844,se_lo_ha,1
60845,lo_ha_ofrecido,1
60846,ha_ofrecido_es,1
60847,ofrecido_es_carlos,1
60848,es_carlos_siete,1
60849,carlos_siete_para,1
60850,siete_para_cuando,1
60851,para_cuando_venga,1
60852,cuando_venga_la,1
60853,venga_la_inquisicion,1
60854,la_inquisicion_y,1
60855,inquisicion_y_el,1
60856,y_el_diezmo,1
60857,el_diezmo_como,1
60858,diezmo_como_usted,1
60859,usted_me_ensenaadelante,1
60860,me_ensenaadelante_adelante,1
60861,ensenaadelante_adelante_exclamo,1
60862,adelante_exclamo_el,1
60863,exclamo_el_gobernador,1
60864,gobernador_que_aquel,1
60865,que_aquel_dia,1
60866,aquel_dia_debia,1
60867,dia_debia_estar,1
60868,debia_estar_nervioso,1
60869,estar_nervioso_decia,1
60870,nervioso_decia_usted,1
60871,decia_usted_que,1
60872,usted_que_el,1
60873,el_marques_o,1
60874,marques_o_lo,1
60875,o_lo_que,1
60876,lo_que_sea,1
60877,que_sea_en,1
60878,sea_en_vista,1
60879,vista_de_las,1
60880,de_las_circunstanciasno,1
60881,las_circunstanciasno_reparara,1
60882,circunstanciasno_reparara_en,1
60883,reparara_en_un,1
60884,en_un_par,1
60885,par_de_miles,1
60886,de_miles_de,1
60887,miles_de_duros,4
60888,de_duros_mas,1
60889,duros_mas_o,1
60890,o_menos_no,1
60891,menos_no_senorsi,1
60892,no_senorsi_no,1
60893,senorsi_no_los,1
60894,no_los_tenia,1
60895,los_tenia_los,1
60896,tenia_los_habra,1
60897,los_habra_pedidocata,1
60898,habra_pedidocata_los,1
60899,pedidocata_los_ha,1
60900,los_ha_pedido,1
60901,ha_pedido_a,1
60902,pedido_a_su,1
60903,a_su_suegro,1
60904,su_suegro_de,1
60905,suegro_de_santiago,2
60906,de_santiago_y,1
60907,santiago_y_como,1
60908,como_el_suegro,1
60909,el_suegro_de,3
60910,de_santiago_no,1
60911,santiago_no_tiene,1
60912,no_tiene_tampoco,1
60913,tiene_tampoco_una,1
60914,tampoco_una_peseta,1
60915,una_peseta_disponible,1
60916,peseta_disponible_como,1
60917,disponible_como_usted,1
60918,me_ensena_heteme,1
60919,ensena_heteme_aqui,1
60920,heteme_aqui_que,1
60921,aqui_que_se,2
60922,se_los_ha,2
60923,los_ha_dado,1
60924,ha_dado_el,1
60925,dado_el_suegro,1
60926,suegro_de_los,1
60927,de_los_pazosse,1
60928,los_pazosse_le,1
60929,pazosse_le_cuentan,1
60930,le_cuentan_dos,1
60931,cuentan_dos_suegros,1
60932,dos_suegros_a,1
60933,suegros_a_ese,1
60934,a_ese_candidato,1
60935,ese_candidato_carlista,1
60936,candidato_carlista_pregunto,1
60937,carlista_pregunto_el,1
60938,pregunto_el_gobernador,1
60939,gobernador_que_a,1
60940,a_su_pesar,1
60941,su_pesar_se,1
60942,pesar_se_divertia,1
60943,se_divertia_con,1
60944,divertia_con_los,1
60945,con_los_chismes,1
60946,los_chismes_del,1
60947,chismes_del_secretariono,1
60948,del_secretariono_sera,1
60949,secretariono_sera_el,1
60950,sera_el_primero,1
60951,el_primero_como,1
60952,primero_como_usted,1
60953,me_ensena_dijo,1
60954,ensena_dijo_trampeta,1
60955,dijo_trampeta_riendose,1
60956,trampeta_riendose_de,1
60957,riendose_de_la,1
60958,de_la_chuscada,1
60959,la_chuscada_ya,1
60960,chuscada_ya_entiende,1
60961,ya_entiende_por,1
60962,entiende_por_quien,1
60963,por_quien_hablo,1
60964,quien_hablo_ehah,1
60965,hablo_ehah_si,1
60966,ehah_si_la,1
60967,si_la_muchacha,1
60968,la_muchacha_esa,1
60969,muchacha_esa_que,1
60970,esa_que_vivia,1
60971,que_vivia_en,1
60972,vivia_en_la,1
60973,la_casa_antes,1
60974,casa_antes_de,1
60975,de_que_moscoso,2
60976,que_moscoso_se,1
60977,moscoso_se_casase,1
60978,se_casase_y,1
60979,casase_y_de,1
60980,la_cual_tiene,1
60981,cual_tiene_un,1
60982,tiene_un_hijo,1
60983,un_hijo_ya,1
60984,hijo_ya_ve,1
60985,ve_usted_como,1
60986,usted_como_me,1
60987,como_me_acuerdoel,1
60988,me_acuerdoel_hijo,1
60989,acuerdoel_hijo_el,1
60990,hijo_el_hijo,1
60991,el_hijo_sera,1
60992,hijo_sera_de,1
60993,sera_de_quien,1
60994,de_quien_dios,1
60995,quien_dios_disponga,1
60996,dios_disponga_senor,1
60997,disponga_senor_gobernador,1
60998,senor_gobernador_su,1
60999,gobernador_su_madre,1
61000,su_madre_lo,1
61001,madre_lo_sabra,1
61002,lo_sabra_si,1
61003,sabra_si_es,1
61004,es_que_lo,1
61005,que_lo_sabebien,1
61006,lo_sabebien_eso,1
61007,sabebien_eso_para,1
61008,eso_para_la,1
61009,para_la_eleccion,1
61010,la_eleccion_importa,1
61011,eleccion_importa_un,1
61012,importa_un_rabano,1
61013,un_rabano_al,1
61014,rabano_al_grano,1
61015,al_grano_los,1
61016,grano_los_recursos,1
61017,los_recursos_de,1
61018,recursos_de_que,1
61019,que_moscoso_disponepues,1
61020,moscoso_disponepues_se,1
61021,disponepues_se_los,1
61022,los_ha_facilitado,1
61023,ha_facilitado_el,1
61024,facilitado_el_mayordomo,1
61025,el_mayordomo_el,1
61026,mayordomo_el_primitivo,1
61027,el_primitivo_el,1
61028,primitivo_el_suegro,1
61029,suegro_de_cultis,1
61030,de_cultis_y,1
61031,cultis_y_usted,1
61032,y_usted_me,1
61033,usted_me_preguntara,1
61034,me_preguntara_como,1
61035,preguntara_como_un,1
